-0.0058934226747782495	-2.5711186945075145e-07	2.552674821923299e-07
-0.005890099861301204	2.390530608959918e-07	-1.0734533740482978e-06
-0.005885941013863838	2.8677712716337708e-06	-2.7058590155315304e-06
-0.005882725031157059	7.42772023113358e-06	-4.0720732803698315e-06
-0.0058813736063934195	1.3394819883437515e-05	-5.059630451937057e-06
-0.005882436634946504	2.030226671466856e-05	-5.683755352032532e-06
-0.005886209576958117	2.774537917978238e-05	-5.997029034196834e-06
-0.005892805412764319	3.538349796559142e-05	-6.058610547325196e-06
-0.005902221899593814	4.293958317547694e-05	-5.9212602219414136e-06
-0.005914386417588363	5.0191609008161474e-05	-5.628354131073689e-06
-0.0059291838726138165	5.696292837195925e-05	-5.214676667418148e-06
-0.005946474749600228	6.3114089959249e-05	-4.707977281934579e-06
-0.005966106941518579	6.853611191490333e-05	-4.130444480529675e-06
-0.005987923509746505	7.314500087803466e-05	-3.4999110908709925e-06
-0.00601176780629187	7.687730594201834e-05	-2.830784810140664e-06
-0.00603748686146198	7.968649780392727e-05	-2.1347511174962824e-06
-0.006064933607218989	8.153999620047086e-05	-1.4213059268571636e-06
-0.006093968300992615	8.241670912792425e-05	-6.981619191570277e-07
-0.006124459393066788	8.230497934382276e-05	2.8435565218742355e-08
-0.006156283997824422	8.120085888884898e-05	7.534606885102754e-07
-0.006189328082022961	7.910665050400114e-05	1.4729078404085907e-06
-0.006223486445956815	7.602966918868423e-05	2.1836308355547455e-06
-0.006258662555363075	7.198118699051665e-05	2.8832093606600333e-06
-0.006294768262365477	6.697553233213345e-05	3.5698387381062533e-06
-0.006331723447908759	6.10293205216444e-05	4.242235697257621e-06
-0.006369455605878197	5.4160797002737634e-05	4.8995593672102905e-06
-0.006407899388837659	4.638927781371495e-05	5.541342032809083e-06
-0.006446996126159402	3.77346748297746e-05	6.16743058983658e-06
-0.006486693327894872	2.8217094936382673e-05	6.777934104082975e-06
-0.006526944179862299	1.7856504374173008e-05	7.373179435524686e-06
-0.00656770703961928	6.672450310293088e-06	7.95367070276703e-06
-0.006608944935575911	-5.316166800686569e-06	8.520055217288444e-06
-0.006650625076738137	-1.8091276129225083e-05	9.073091776923088e-06
-0.006692718373224437	-3.163577955797554e-05	9.613624425287194e-06
-0.0067351989736907985	-4.593365973212373e-05	1.0142557542928823e-05
-0.0067780438183227334	-6.097005691114163e-05	1.0660835747705707e-05
-0.006821232212655481	-7.67313185050074e-05	1.1169424370403561e-05
-0.006864745419777749	-9.320502436059201e-05	1.1669294292661735e-05
-0.006908566275607125	-0.00011037999100576453	1.2161406770912415e-05
-0.006952678823937712	-0.00012824625732813194	1.2646702306512988e-05
-0.006997067975577142	-0.00014679505436811628	1.3126089019772164e-05
-0.007041719187593217	-0.00016601876123472357	1.3600434838683558e-05
-0.007086618166761639	-0.00018591084939437261	1.407055878119513e-05
-0.007131750592685423	-0.00020646581695474148	1.4537225878023452e-05
-0.007177101864562418	-0.00022767911483368165	1.5001140829473257e-05
-0.00722265686662491	-0.0002495470661080496	1.546294516970204e-05
-0.007268399756200485	-0.0002720667801234579	1.5923212843863373e-05
-0.007314313769055825	-0.0002952360623782465	1.6382449190951562e-05
-0.007360381046016886	-0.0003190533214942811	1.6841088049417834e-05
-0.007406582475235113	-0.00034351747404367156	1.729949219231241e-05
-0.007452897554196359	-0.0003686278483099133	1.7757951621750086e-05
-0.0074993042656092855	-0.0003943840875407547	1.821668513878728e-05
-0.007545778971421424	-0.00042078605356770017	1.8675839533224877e-05
-0.007592296318916278	-0.0004478337311670611	1.9135492014611e-05
-0.007638829163330219	-0.00047552713386197684	1.9595650046172067e-05
-0.007685348500799826	-0.0005038662113854008	2.0056254404166698e-05
-0.007731823416299478	-0.000532850759354422	2.051717944441734e-05
-0.007778221040269754	-0.0005624803312469903	2.0978236595757547e-05
-0.00782450651883984	-0.0005927541531074208	2.143917488516077e-05
-0.0078706429912595	-0.0006236710409674447	2.189968470743426e-05
-0.007916591579701971	-0.0006552293213088609	2.2359398470328907e-05
-0.007962311384986213	-0.0006874267544734145	2.281789451683147e-05
-0.008007759493645768	-0.0007202604612677426	2.3274697784667722e-05
-0.008052890989836858	-0.0007537268526093387	2.3729283789194228e-05
-0.008097658977780045	-0.0007878215624034703	2.4181079221998798e-05
-0.008142014608177523	-0.0008225393834568425	2.4629465931125998e-05
-0.008185907114562865	-0.0008578742065782193	2.507378141064865e-05
-0.008229283852974736	-0.0008938189626489514	2.551332274037193e-05
-0.00827209035116409	-0.0009303655677897871	2.5947346941947625e-05
-0.008314270360671408	-0.0009675048713989036	2.63750748619968e-05
-0.008355765918222168	-0.0010052266071770995	2.679569139026851e-05
-0.008396517409713998	-0.0010435193469193619	2.7208349288095322e-05
-0.008436463643465082	-0.0010823704571890588	2.76121692801819e-05
-0.008475541925923273	-0.0011217660586679452	2.8006243844350757e-05
-0.008513688146707006	-0.0011616909883066949	2.8389637200743967e-05
-0.008550836866090804	-0.0012021287640902125	2.8761389089066323e-05
-0.008586921411986442	-0.0012430615525565723	2.91205146874005e-05
-0.008621873979432213	-0.0012844701389095302	2.9466008409796763e-05
-0.008655625739799043	-0.0013263338998809103	2.9796843791861202e-05
-0.008688106952611479	-0.0013686307792109404	3.0111977344831364e-05
-0.008719247087327641	-0.0014113372659214911	3.0410348446956173e-05
-0.008748974947848065	-0.0014544283752788835	3.069088329058767e-05
-0.00877721880721095	-0.0014978776326392744	3.0952494817537304e-05
-0.008803906545102992	-0.0015416570601006847	3.1194086793665015e-05
-0.008828965795735754	-0.001585737166170656	3.141455382333897e-05
-0.00885232409856463	-0.0016300869383984395	3.1612785581992613e-05
-0.00887390905947333	-0.00167467383919346	3.178766694002884e-05
-0.00889364851473895	-0.0017194638048002539	3.193808237831392e-05
-0.00891147070545567	-0.0017644212476602454	3.206291624582355e-05
-0.008927304454562305	-0.0018095090621476244	3.216105737647865e-05
-0.00894107935419065	-0.0018546886339136364	3.223139949794095e-05
-0.008952725955304148	-0.0018999198528389012	3.2272846060982137e-05
-0.008962175967368468	-0.0019451611298270282	3.228431080946039e-05
-0.008969362459843937	-0.001990369417446561	3.226472282587664e-05
-0.00897422007325377	-0.002035500234648388	3.221302726499496e-05
-0.008976685231436646	-0.0020805076955680815	3.212819061163682e-05
-0.008976696362739525	-0.002125344542629099	3.200920157287284e-05
-0.008974194121578183	-0.0021699621839538857	3.185507653663122e-05
-0.008969121618114818	-0.002214310735282667	3.166486061006325e-05
-0.008961424647301507	-0.002258339066399879	3.1437633260318563e-05
-0.008951051925025832	-0.0023019948522471885	3.1172509479652645e-05
-0.008937955322433112	-0.002345224628711514	3.086864558285114e-05
-0.008922090106144111	-0.0023879738532417757	3.05252404729813e-05
-0.008903415175274673	-0.002430186970267045	3.014154156345178e-05
-0.008881893302956308	-0.002471807481540529	2.9716846112037453e-05
-0.008857491373104764	-0.0025127780213624554	2.925050722944595e-05
-0.008830180620115279	-0.002553040436773128	2.874193524338215e-05
-0.008799936862082983	-0.002592535872646103	2.8190603749789088e-05
-0.0087667407352085	-0.0026312048617360925	2.75960509632149e-05
-0.008730577919851592	-0.0026689874195851035	2.6957885761608388e-05
-0.008691439365878236	-0.0027058231443015716	2.6275788974155195e-05
-0.00864932150764368	-0.0027416513210865977	2.5549519365592812e-05
-0.008604226476248322	-0.0027764110314792913	2.4778914808005246e-05
-0.008556162299306376	-0.0028100412671632534	2.3963898146122115e-05
-0.008505143095864122	-0.0028424810482608753	2.310447819532011e-05
-0.008451189256625226	-0.0028736695459230703	2.2200755425339156e-05
-0.008394327617130723	-0.0029035462090935714	2.12529227229541e-05
-0.008334591613991126	-0.0029320508952190246	2.0261270828038345e-05
-0.008272021431842254	-0.0029591240047346107	1.9226188796150807e-05
-0.008206664131087057	-0.002984706619058484	1.8148169117957167e-05
-0.008138573764134507	-0.0030087406418740064	1.7027807814423347e-05
-0.008067811470189638	-0.0030311689433940143	1.5865809168403612e-05
-0.007994445556362929	-0.0030519355073344834	1.466298538334058e-05
-0.007918551555174035	-0.0030709855802522343	1.3420260854485483e-05
-0.007840212266294689	-0.0030882658229222375	1.2138671321125925e-05
-0.007759517772657591	-0.003103724463369636	1.0819367604557216e-05
-0.007676565438873883	-0.0031173114511807037	9.463614184088456e-06
-0.007591459882170201	-0.0031289786126692232	8.072792329702657e-06
-0.00750431292390805	-0.003138679806472439	6.648398033575199e-06
-0.0074152435120139765	-0.003146371079116152	5.192044467545049e-06
-0.0073243776225265286	-0.0031520108200752766	3.705459204831876e-06
-0.007231848130739777	-0.003155559915835223	2.190485936186119e-06
-0.007137794660315867	-0.003156981902435825	6.490809210587117e-07
-0.007042363401031185	-0.0031562431159728164	-9.166860981956407e-07
-0.006945706903717812	-0.003153312840498372	-2.5046362700168197e-06
-0.006847983843282237	-0.003148163452770351	-4.112481574607503e-06
-0.006749358758573517	-0.0031407705632572527	-5.7378300683855285e-06
-0.0066500017602310274	-0.003131113152829441	-7.378186723858707e-06
-0.006550088215513564	-0.003119173704516164	-9.030959580149796e-06
-0.006449798401516142	-0.003104938329747496	-1.069346151381574e-05
-0.006349317136021713	-0.003088396888441669	-1.2362917317957964e-05
-0.0062488333776946035	-0.0030695431023545494	-1.4036466422064785e-05
-0.006148539805120074	-0.0030483746610424785	-1.571117090712678e-05
-0.006048632366716734	-0.0030248933198633587	-1.7384019176354845e-05
-0.005949309811289843	-0.0029991049893691463	-1.9051934896383996e-05
-0.00585077319158592	-0.0029710198155345736	-2.0711781602282484e-05
-0.005753225350880489	-0.002940652250189757	-2.2360372535481565e-05
-0.005656870385300023	-0.00290802111113449	-2.3994476146026803e-05
-0.005561913092166722	-0.0028731496313300574	-2.561082677652119e-05
-0.005468558397407059	-0.0028360654966935114	-2.720613100236447e-05
-0.005377010772554539	-0.0027968008719330448	-2.8777079088069494e-05
-0.0052874736347181825	-0.00275539241401149	-3.0320352082683217e-05
-0.005200148740265306	-0.002711881272734726	-3.183263395081384e-05
-0.005115235565902335	-0.00266631307812951	-3.3310619316033276e-05
-0.0050329306880874366	-0.0026187379141813343	-3.475102614439737e-05
-0.0049534271547432085	-0.0025692102786898296	-3.615060400405234e-05
-0.004876913860346087	-0.00251778902890162	-3.7506147154653415e-05
